No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
3142,GOODM,Gladstone Commercial Corporation,Financial,REIT - Diversified,USA,764.40M,26370,26.37,0.08%,"4,727"
3141,EVA,"Enviva Partners, LP",Industrial Goods,"Lumber, Wood Production",USA,1.29B,9585,38.34,0.05%,"212,832"
3140,GO,Grocery Outlet Holding Corp.,Services,Grocery Stores,USA,2.95B,4113.75,32.91,2.20%,"608,217"
3139,ZM,"Zoom Video Communications, Inc.",Technology,Application Software,USA,24.75B,3638,90.95,1.21%,"2,288,096"
3138,GOOD,Gladstone Commercial Corporation,Financial,REIT - Diversified,USA,760.07M,2412.22,21.71,-0.18%,"126,497"
3137,NOK,Nokia Corporation,Technology,Communication Equipment,Finland,24.25B,2165,4.33,-0.23%,"22,993,918"
3136,DAKT,"Daktronics, Inc.",Technology,Computer Based Systems,USA,281.74M,2080,6.24,-0.16%,"122,998"
3135,NEO,"NeoGenomics, Inc.",Healthcare,Medical Laboratories & Research,USA,3.60B,1898.89,34.18,-0.06%,"509,745"
3134,PAAS,Pan American Silver Corp.,Basic Materials,Silver,Canada,4.81B,1401.25,22.42,-0.40%,"2,444,416"
3133,GSX,GSX Techedu Inc.,Services,Education & Training Services,China,7.99B,1232.14,34.5,-6.66%,"2,593,230"
3132,MTLS,Materialise NV,Technology,Application Software,Belgium,1.07B,1148.24,19.52,0.46%,"37,444"
3131,GFNCP,General Finance Corporation,Services,Rental & Leasing Services,USA,3.29B,1133.33,108.8,2.08%,80
3130,EHTH,"eHealth, Inc.",Financial,Insurance Brokers,USA,2.93B,1118.83,124.19,2.31%,"441,667"
3129,INFU,InfuSystem Holdings Inc.,Healthcare,Medical Instruments & Supplies,USA,221.74M,1101,11.01,0.09%,"72,900"
3128,AHCO,AdaptHealth Corp.,Healthcare,Medical Appliances & Equipment,USA,1.20B,1088,16.32,2.00%,"16,566"
3127,PCRX,"Pacira BioSciences, Inc.",Healthcare,Drugs - Generic,USA,2.08B,961.35,49.99,1.90%,"600,443"
3126,WPM,Wheaton Precious Metals Corp.,Basic Materials,Silver,Canada,13.68B,882.06,29.99,3.38%,"2,326,943"
3125,PODD,Insulet Corporation,Healthcare,Medical Instruments & Supplies,USA,13.02B,835.91,212.32,3.36%,"1,002,422"
3124,CRY,"CryoLife, Inc.",Healthcare,Medical Appliances & Equipment,USA,1.04B,786.57,27.53,-9.14%,"991,793"
3123,LAKE,"Lakeland Industries, Inc.",Healthcare,Medical Instruments & Supplies,USA,93.36M,647.37,12.3,-0.65%,"165,082"
3122,SBRA,"Sabra Health Care REIT, Inc.",Financial,REIT - Healthcare Facilities,USA,4.55B,619.17,22.29,3.96%,"6,155,188"
3121,BAND,Bandwidth Inc.,Technology,Business Software & Services,USA,1.76B,612.44,75.33,0.04%,"126,715"
3120,KRMD,"Repro Med Systems, Inc.",Healthcare,Medical Instruments & Supplies,USA,236.86M,603,6.03,1.01%,"165,041"
3119,DRD,DRDGOLD Limited,Basic Materials,Gold,South Africa,551.46M,580.91,6.39,4.75%,"174,869"
3118,IGA,Voya Global Advantage and Premium Opportunity Fund,Financial,Closed-End Fund - Foreign,USA,196.23M,564.21,10.72,0.47%,"24,359"
3117,QTS,"QTS Realty Trust, Inc.",Financial,REIT - Industrial,USA,3.53B,545.32,60.53,1.09%,"227,684"
3116,GSHD,"Goosehead Insurance, Inc",Financial,Insurance Brokers,USA,1.99B,532.21,55.35,-0.74%,"92,838"
3115,BAK,Braskem S.A.,Basic Materials,Chemicals - Major Diversified,Brazil,6.12B,531.85,14.36,1.34%,"71,991"
3114,UCTT,"Ultra Clean Holdings, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.05B,496.27,25.31,-3.40%,"329,485"
3113,SCU,"Sculptor Capital Management, Inc.",Financial,Asset Management,USA,1.38B,492.14,27.56,3.88%,"165,692"
3112,RUN,Sunrun Inc.,Technology,Semiconductor - Specialized,USA,2.55B,465.65,21.42,0.56%,"2,073,226"
3111,ADPT,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,3.81B,462.79,31.47,-0.76%,"706,354"
3110,SSTI,"ShotSpotter, Inc.",Technology,Application Software,USA,338.58M,454.92,29.57,-1.56%,"97,322"
3109,BRMK,Broadmark Realty Capital Inc.,Financial,Mortgage Investment,USA,1.67B,437.59,12.69,-0.16%,"316,713"
3108,CFX,Colfax Corporation,Industrial Goods,Diversified Machinery,USA,4.43B,421.15,36.64,-1.03%,"679,713"
3107,AOSL,Alpha and Omega Semiconductor Limited,Technology,Semiconductor - Specialized,USA,285.64M,389.31,11.29,1.99%,"160,748"
3106,GOL,Gol Linhas Aereas Inteligentes S.A.,Services,Regional Airlines,Brazil,2.40B,372.22,16.75,2.38%,"788,512"
3105,CWST,"Casella Waste Systems, Inc.",Industrial Goods,Waste Management,USA,2.60B,372.04,54.69,1.86%,"159,140"
3104,TRC,Tejon Ranch Co.,Financial,Property Management,USA,429.55M,364.89,16.42,0.24%,"46,021"
3103,EYE,"National Vision Holdings, Inc.",Services,"Specialty Retail, Other",USA,2.75B,362.9,33.75,1.99%,"765,312"
3102,TREC,Trecora Resources,Basic Materials,Specialty Chemicals,USA,162.77M,360.56,6.49,-0.15%,"29,125"
3101,AYX,"Alteryx, Inc.",Technology,Application Software,USA,10.18B,358.28,158,9.49%,"3,959,665"
3100,ADSK,"Autodesk, Inc.",Technology,Technical & System Software,USA,45.75B,352.36,208.95,0.69%,"994,296"
3099,TAL,TAL Education Group,Services,Education & Training Services,China,34.37B,335.91,59.12,0.58%,"2,754,409"
3098,KRUS,"Kura Sushi USA, Inc.",Services,Restaurants,USA,182.93M,335.15,22.12,-2.56%,"128,881"
3097,AAXN,"Axon Enterprise, Inc.",Industrial Goods,Aerospace/Defense Products & Services,USA,5.21B,333.75,87.11,-0.72%,"592,086"
3096,BANC,"Banc of California, Inc.",Financial,Regional - Pacific Banks,USA,877.85M,332.55,16.96,0.24%,"205,837"
3095,NBIX,"Neurocrine Biosciences, Inc.",Healthcare,Biotechnology,USA,9.51B,316.06,104.3,-2.02%,"449,047"
3094,BYFC,Broadway Financial Corporation,Financial,Savings & Loans,USA,29.65M,310,1.55,0.01%,51
3093,DSX,Diana Shipping Inc.,Services,Shipping,Greece,294.09M,305.56,2.75,-1.08%,"245,852"
3092,CDAY,Ceridian HCM Holding Inc.,Technology,Application Software,USA,10.42B,299.51,73.68,1.81%,"956,684"
3091,LASR,"nLIGHT, Inc.",Technology,Semiconductor - Broad Line,USA,769.66M,295.3,19.49,-5.48%,"251,959"
3090,DEA,"Easterly Government Properties, Inc.",Financial,REIT - Office,USA,1.89B,290.11,25.24,0.80%,"333,247"
3089,MITT,"AG Mortgage Investment Trust, Inc.",Financial,Mortgage Investment,USA,538.89M,286.67,16.34,0.43%,"107,335"
3088,BIP,Brookfield Infrastructure Partners L.P.,Utilities,Diversified Utilities,Bermuda,22.80B,275.87,55.45,0.29%,"172,054"
3087,MGLN,"Magellan Health, Inc.",Healthcare,Health Care Plans,USA,1.82B,274.68,72.79,-2.79%,"77,662"
3086,CVA,Covanta Holding Corporation,Industrial Goods,Waste Management,USA,2.07B,270.86,15.71,-0.25%,"734,462"
3085,SBAC,SBA Communications Corporation,Technology,Diversified Communication Services,USA,32.88B,263.04,294.61,1.67%,"425,178"
3084,F,Ford Motor Company,Consumer Goods,Auto Manufacturers - Major,USA,32.88B,261.29,8.1,-1.82%,"46,258,678"
3083,VIRC,Virco Mfg. Corporation,Consumer Goods,Business Equipment,USA,61.87M,259.24,3.89,-2.28%,"2,483"
3082,DXR,Daxor Corporation,Healthcare,Medical Instruments & Supplies,USA,35.56M,258.38,9.56,-0.42%,"1,220"
3081,TACO,"Del Taco Restaurants, Inc.",Services,Restaurants,USA,288.47M,255.67,7.67,-1.03%,"163,974"
3080,LOGM,"LogMeIn, Inc.",Technology,Application Software,USA,4.15B,247.74,85.47,0.05%,"789,222"
3079,SLAB,Silicon Laboratories Inc.,Technology,Semiconductor - Integrated Circuits,USA,4.75B,246.34,104.2,0.16%,"240,280"
3078,FDX,FedEx Corporation,Services,Air Delivery & Freight Services,USA,39.55B,244.03,158.62,-1.77%,"1,665,118"
3077,NTCT,"NetScout Systems, Inc.",Technology,Business Software & Services,USA,2.19B,229.45,29.37,0.82%,"508,812"
3076,IDT,IDT Corporation,Technology,Diversified Communication Services,USA,205.16M,228.61,8.23,1.23%,"30,143"
3075,EPAY,"Bottomline Technologies (de), Inc.",Technology,Business Software & Services,USA,2.21B,227.86,48.99,1.16%,"303,010"
3074,CY,Cypress Semiconductor Corporation,Technology,Semiconductor - Broad Line,USA,8.66B,225.19,23.42,-0.26%,"1,967,551"
3073,HSKA,Heska Corporation,Healthcare,Medical Laboratories & Research,USA,820.44M,222.13,103.07,-0.15%,"36,844"
3072,CHCT,Community Healthcare Trust Incorporated,Financial,REIT - Healthcare Facilities,USA,997.09M,220.62,50.08,0.28%,"97,028"
3071,COLD,Americold Realty Trust,Financial,REIT - Industrial,USA,7.32B,217.49,38.06,2.04%,"1,715,905"
3070,RGEN,Repligen Corporation,Healthcare,Biotechnology,USA,5.48B,215.39,105.97,-0.17%,"241,536"
3069,KRNT,Kornit Digital Ltd.,Industrial Goods,Diversified Machinery,Israel,1.84B,214.2,44.34,0.91%,"192,055"
3068,LBRDK,Liberty Broadband Corporation,Services,Broadcasting - TV,USA,20.93B,214.17,137.07,0.19%,"359,068"
3067,IIIN,"Insteel Industries, Inc.",Basic Materials,Steel & Iron,USA,435.76M,213.56,22.21,1.65%,"61,708"
3066,LBRDA,Liberty Broadband Corporation,Services,CATV Systems,USA,24.97B,211.7,135.7,0.19%,"37,159"
3065,AMK,"AssetMark Financial Holdings, Inc.",Financial,Asset Management,USA,2.43B,210.69,33.5,1.12%,"86,034"
3064,MTRN,Materion Corporation,Basic Materials,Industrial Metals & Minerals,USA,1.11B,210.56,53.06,-3.60%,"136,351"
3063,MYL,Mylan N.V.,Healthcare,Drugs - Generic,USA,11.34B,208.57,21.9,1.20%,"3,633,908"
3062,SCKT,"Socket Mobile, Inc.",Technology,Computer Peripherals,USA,9.88M,207.5,1.66,0.00%,"6,605"
3061,ENR,"Energizer Holdings, Inc.",Consumer Goods,Personal Products,USA,3.49B,205.88,51.47,-0.73%,"387,392"
3060,FSP,Franklin Street Properties Corp.,Financial,REIT - Office,USA,874.48M,205.13,8,-0.37%,"284,282"
3059,AUDC,AudioCodes Ltd.,Technology,Communication Equipment,Israel,708.08M,204.66,24.15,-2.27%,"216,902"
3058,ZNGA,Zynga Inc.,Technology,Multimedia & Graphics Software,USA,6.61B,203.82,6.93,0.14%,"17,102,939"
3057,AMG,"Affiliated Managers Group, Inc.",Financial,Asset Management,USA,4.17B,200.73,82.9,0.45%,"277,498"
3056,WSG,Wanda Sports Group Company Limited,Services,Entertainment - Diversified,China,398.60M,199.33,2.99,-3.55%,"119,787"
3055,SSP,The E.W. Scripps Company,Services,Broadcasting - TV,USA,1.12B,199.1,13.34,0.60%,"197,717"
3054,STAA,STAAR Surgical Company,Healthcare,Medical Instruments & Supplies,USA,1.71B,197.38,36.91,-0.78%,"168,846"
3053,BLKB,"Blackbaud, Inc.",Technology,Business Software & Services,USA,4.01B,196.95,81.34,-0.95%,"354,656"
3052,LGC,Legacy Acquisition Corp.,Conglomerates,Conglomerates,USA,305.36M,196.6,10.42,0.19%,"102,135"
3051,BC,Brunswick Corporation,Consumer Goods,"Recreational Goods, Other",USA,5.37B,193.82,64.93,0.32%,"330,378"
3050,TRI,Thomson Reuters Corporation,Services,Publishing - Periodicals,USA,41.34B,193.76,81.96,0.43%,"283,615"
3049,HTA,"Healthcare Trust of America, Inc.",Financial,REIT - Healthcare Facilities,USA,6.96B,192.59,33.51,2.57%,"1,600,020"
3048,AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductor - Broad Line,USA,64.16B,191.38,55.31,1.43%,"52,115,331"
3047,CRM,"salesforce.com, inc.",Technology,Application Software,USA,169.40B,189.76,189.95,0.69%,"3,585,876"
3046,JBGS,JBG SMITH Properties,Financial,Property Management,USA,6.27B,188.35,42.19,0.74%,"350,202"
3045,PGRE,"Paramount Group, Inc.",Financial,Property Management,USA,3.38B,187.85,14.84,0.88%,"1,210,936"
3044,HZNP,Horizon Therapeutics Public Limited Company,Healthcare,Drugs - Generic,Ireland,6.72B,187.14,35.93,0.25%,"592,013"
3043,TDC,Teradata Corporation,Technology,Information Technology Services,USA,2.83B,184.13,23.2,0.91%,"1,135,524"
3042,MAGS,Magal Security Systems Ltd.,Services,Security & Protection Services,Israel,88.22M,183.7,3.86,0.98%,617
3041,MANU,Manchester United plc,Services,Sporting Activities,United Kingdom,3.15B,182.86,19.2,1.43%,"27,244"
3040,AOBC,American Outdoor Brands Corporation,Services,"Specialty Retail, Other",USA,585.54M,182.32,10.21,-0.49%,"654,809"
3039,BRKS,"Brooks Automation, Inc.",Technology,Semiconductor Equipment & Materials,USA,3.15B,181.98,41.31,-2.87%,"383,338"
3038,FTAC,FinTech Acquisition Corp. III,Conglomerates,Conglomerates,USA,363.16M,179.82,10.25,0.10%,"1,254"
3037,KTOS,"Kratos Defense & Security Solutions, Inc.",Services,Security & Protection Services,USA,2.20B,177.57,20.42,-1.40%,"619,505"
3036,POPE,"Pope Resources, A Delaware Limited Partnership",Industrial Goods,"Lumber, Wood Production",USA,533.28M,176.22,118.77,0.57%,98
3035,SWCH,"Switch, Inc.",Technology,Information Technology Services,USA,4.25B,175.76,17.4,1.99%,"1,316,074"
3034,SPHS,"Sophiris Bio, Inc.",Healthcare,Biotechnology,USA,24.66M,175,0.7,1.80%,"77,463"
3033,HR,Healthcare Realty Trust Incorporated,Financial,REIT - Healthcare Facilities,USA,4.93B,174.9,36.73,0.63%,"1,023,246"
3032,HOLX,"Hologic, Inc.",Healthcare,Medical Instruments & Supplies,USA,14.16B,173.27,53.02,1.11%,"1,190,404"
3031,WMB,"The Williams Companies, Inc.",Basic Materials,Oil & Gas Pipelines,USA,26.58B,172.32,21.54,-0.37%,"5,916,750"
3030,AMEH,"Apollo Medical Holdings, Inc.",Healthcare,Hospitals,USA,590.65M,166.5,17.15,-1.89%,"38,713"
3029,CNTY,"Century Casinos, Inc.",Services,Resorts & Casinos,USA,242.41M,165.51,8.11,-2.52%,"38,433"
3028,NXPI,NXP Semiconductors N.V.,Technology,Semiconductor - Broad Line,Netherlands,39.21B,160.52,137.08,-1.16%,"1,846,684"
3027,BBU,Brookfield Business Partners L.P.,Financial,Real Estate Development,Bermuda,3.70B,159.79,45.7,2.60%,"21,919"
3026,PRMW,Primo Water Corporation,Consumer Goods,Beverages - Soft Drinks,USA,602.30M,159.48,15.31,-0.84%,"744,035"
3025,RPT,RPT Realty,Financial,REIT - Retail,USA,1.19B,158.06,14.7,1.03%,"282,024"
3024,SY,So-Young International Inc.,Technology,Healthcare Information Services,China,1.45B,157.65,13.4,-2.76%,"213,493"
3023,OSPN,OneSpan Inc.,Technology,Application Software,USA,729.05M,155.9,18.24,1.45%,"142,020"
3022,COHR,"Coherent, Inc.",Technology,Scientific & Technical Instruments,USA,3.82B,155.36,153.81,-3.63%,"204,468"
3021,PEN,"Penumbra, Inc.",Healthcare,Medical Instruments & Supplies,USA,6.81B,155.08,190.44,0.40%,"176,002"
3020,FOCS,Focus Financial Partners Inc.,Financial,Asset Management,USA,2.12B,154.58,29.68,-0.40%,"135,037"
3019,NDLS,Noodles & Company,Services,Restaurants,USA,388.66M,153.16,8.73,6.20%,"931,046"
3018,IVAC,"Intevac, Inc.",Technology,Diversified Electronics,USA,151.20M,152.09,6.54,-2.97%,"58,047"
3017,WLDN,"Willdan Group, Inc.",Services,Technical Services,USA,413.47M,149.88,36.72,-0.68%,"32,914"
3016,WING,Wingstop Inc.,Services,Restaurants,USA,2.95B,149.73,100.17,-0.07%,"356,718"
3015,WEX,WEX Inc.,Services,Business Services,USA,10.37B,149.65,231.66,1.33%,"481,385"
3014,TTD,"The Trade Desk, Inc.",Technology,Application Software,USA,13.66B,149.44,305.3,-0.41%,"1,201,483"
3013,GRSHU,"Gores Holdings III, Inc.",Conglomerates,Conglomerates,USA,480.00M,148.15,12,0.00%,0
3012,CFFA,CF Finance Acquisition Corp.,Conglomerates,Conglomerates,USA,298.11M,145.49,10.33,0.00%,0
3011,INVH,Invitation Homes Inc.,Financial,Real Estate Development,USA,17.55B,145.31,32.55,0.62%,"4,284,758"
3010,UFCS,"United Fire Group, Inc.",Financial,Property & Casualty Insurance,USA,1.13B,144.87,44.91,-3.50%,"145,126"
3009,APPF,"AppFolio, Inc.",Technology,Application Software,USA,4.78B,143.73,139.99,1.59%,"67,111"
3008,CRSAU,Crescent Acquisition Corp.,Conglomerates,Conglomerates,USA,512.37M,143.56,10.48,0.00%,0
3007,PCTY,Paylocity Holding Corporation,Technology,Application Software,USA,7.70B,142.52,147.65,0.87%,"286,179"
3006,SEB,Seaboard Corporation,Conglomerates,Conglomerates,USA,4.40B,141.72,3795,0.10%,151
3005,IQV,IQVIA Holdings Inc.,Healthcare,Medical Laboratories & Research,USA,32.60B,140.2,164.32,-0.89%,"2,962,923"
3004,ENZ,"Enzo Biochem, Inc.",Healthcare,Medical Laboratories & Research,USA,110.82M,138.75,2.22,-2.20%,"99,280"
3003,TCMD,"Tactile Systems Technology, Inc.",Healthcare,Medical Instruments & Supplies,USA,1.25B,137.66,63.6,-0.73%,"115,823"
3002,ATIF,ATIF Holdings Limited,Financial,Asset Management,China,67.89M,136.92,1.78,11.25%,"45,759"
3001,VVNT,"Vivint Smart Home, Inc.",Services,Security & Protection Services,USA,2.53B,136.72,16.27,7.46%,"138,431"
3000,GLUU,Glu Mobile Inc.,Technology,Multimedia & Graphics Software,USA,1.16B,133.7,7.22,-5.50%,"5,337,346"
2999,HPP,"Hudson Pacific Properties, Inc.",Financial,REIT - Office,USA,6.01B,132.99,38.7,1.34%,"1,019,495"
2998,INXN,InterXion Holding N.V.,Technology,Information Technology Services,Netherlands,7.12B,132.93,92.25,3.23%,"2,455,121"
2997,RP,"RealPage, Inc.",Technology,Application Software,USA,5.82B,131.94,61.35,1.09%,"207,641"
2996,LCI,"Lannett Company, Inc.",Healthcare,Drugs - Generic,USA,350.44M,131.88,9.1,1.56%,"427,114"
2995,ERIC,Telefonaktiebolaget LM Ericsson (publ),Technology,Communication Equipment,Sweden,30.04B,131.59,9.08,0.00%,"4,621,385"
2994,DLR,"Digital Realty Trust, Inc.",Financial,REIT - Office,USA,27.59B,131.5,131.5,3.93%,"3,780,765"
2993,RVP,"Retractable Technologies, Inc.",Healthcare,Medical Instruments & Supplies,USA,55.13M,130.77,1.7,2.41%,"118,646"
2992,LSCC,Lattice Semiconductor Corporation,Technology,Semiconductor - Specialized,USA,2.77B,129.81,20.77,-2.12%,"2,316,029"
2991,BELFB,Bel Fuse Inc.,Technology,Diversified Electronics,USA,172.49M,128.05,17.03,-1.56%,"15,593"
2990,TH,Target Hospitality Corp.,Conglomerates,Conglomerates,USA,536.58M,127.8,5.24,-1.69%,"39,477"
2989,IVR,Invesco Mortgage Capital Inc.,Financial,Mortgage Investment,USA,2.90B,127.59,17.99,0.78%,"2,537,673"
2988,GWRS,"Global Water Resources, Inc.",Utilities,Water Utilities,USA,318.41M,127.18,13.99,0.58%,"14,601"
2987,NLOK,NortonLifeLock Inc.,Technology,Security Software & Services,USA,12.81B,126.75,20.66,-0.48%,"6,168,990"
2986,FRG,"Franchise Group, Inc.",Services,Personal Services,USA,449.56M,125.94,24.81,5.75%,"28,993"
2985,LNN,Lindsay Corporation,Industrial Goods,Farm & Construction Machinery,USA,1.21B,125.68,109.72,0.10%,"48,364"
2984,ICHR,"Ichor Holdings, Ltd.",Technology,Semiconductor Equipment & Materials,USA,826.33M,125.37,35.48,-5.76%,"599,217"
2983,REXR,"Rexford Industrial Realty, Inc.",Financial,REIT - Industrial,USA,5.84B,125.26,52.86,2.18%,"460,735"
2982,ANGI,ANGI Homeservices Inc.,Technology,Internet Software & Services,USA,4.11B,124.93,8.37,-1.76%,"1,332,735"
2981,TREE,"LendingTree, Inc.",Financial,Mortgage Investment,USA,4.29B,124.51,327.1,0.13%,"47,695"
2980,BEP,Brookfield Renewable Partners L.P.,Utilities,Diversified Utilities,Canada,9.75B,121.09,54.49,2.27%,"244,158"
2979,ELAN,Elanco Animal Health Incorporated,Technology,Telecom Services - Foreign,USA,12.44B,121.02,30.98,-0.45%,"4,858,100"
2978,GDDY,GoDaddy Inc.,Technology,Internet Software & Services,USA,13.45B,120.41,78.39,10.61%,"4,940,542"
2977,VICR,Vicor Corporation,Technology,Diversified Electronics,USA,2.31B,118.97,56.63,2.70%,"251,364"
2976,ENPH,"Enphase Energy, Inc.",Technology,Semiconductor Equipment & Materials,USA,5.07B,118.76,41.09,-0.60%,"4,893,361"
2975,JD,"JD.com, Inc.",Technology,Internet Information Providers,China,62.11B,118.56,41.97,-0.10%,"9,086,837"
2974,NPO,"EnPro Industries, Inc.",Industrial Goods,Industrial Equipment & Components,USA,1.25B,118.34,59.05,-0.92%,"49,291"
2973,REX,REX American Resources Corporation,Conglomerates,Conglomerates,USA,493.78M,117.41,75.85,0.03%,"10,734"
2972,XP,XP Inc.,Financial,Asset Management,Brazil,22.81B,117.21,40.32,-2.51%,"580,571"
2971,EFR,Eaton Vance Senior Floating-Rate Trust,Financial,Closed-End Fund - Debt,USA,500.03M,115.98,13.57,0.74%,"79,368"
2970,FOSL,"Fossil Group, Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,USA,329.60M,114.29,6.4,-2.74%,"943,614"
2969,DSGX,The Descartes Systems Group Inc,Technology,Business Software & Services,Canada,3.95B,114,46.97,0.36%,"106,973"
2968,CSTL,"Castle Biosciences, Inc.",Healthcare,Medical Laboratories & Research,USA,544.10M,113.98,31.8,0.22%,"82,857"
2967,HDB,HDFC Bank Limited,Financial,Foreign Regional Banks,India,49.08B,113.51,58.74,-1.66%,"1,029,910"
2966,NMM,Navios Maritime Partners L.P.,Services,Shipping,Monaco,119.89M,112.92,10.84,-2.95%,"91,708"
2965,NOW,"ServiceNow, Inc.",Technology,Information Technology Services,USA,67.30B,112.57,356.16,1.24%,"1,091,791"
2964,QNST,"QuinStreet, Inc.",Technology,Internet Software & Services,USA,751.52M,112.27,14.82,-0.34%,"348,508"
2963,GSAH,GS Acquisition Holdings Corp,Conglomerates,Conglomerates,USA,888.72M,112,12.88,0.00%,0
2962,SHAK,Shake Shack Inc.,Services,Specialty Eateries,USA,2.72B,111.54,73.28,-1.07%,"1,195,715"
2961,HTHT,Huazhu Group Limited,Services,Lodging,China,11.19B,111.51,36.91,-0.24%,"825,208"
2960,EQIX,"Equinix, Inc. (REIT)",Financial,REIT - Diversified,USA,55.11B,111.39,648.65,2.03%,"438,557"
2959,CRSA,Crescent Acquisition Corp.,Conglomerates,Conglomerates,USA,253.00M,111.21,10.12,0.00%,7
2958,LUNA,Luna Innovations Incorporated,Technology,Scientific & Technical Instruments,USA,264.79M,110.74,8.97,0.22%,"137,802"
2957,AMH,American Homes 4 Rent,Financial,REIT - Residential,USA,8.83B,110.56,29.52,1.10%,"918,202"
2956,GRSH,"Gores Holdings III, Inc.",Conglomerates,Conglomerates,USA,446.00M,110.4,11.15,0.00%,0
2955,FGEN,"FibroGen, Inc.",Healthcare,Biotechnology,USA,4.19B,110.36,45.58,2.40%,"552,179"
2954,CNMD,CONMED Corporation,Healthcare,Medical Appliances & Equipment,USA,3.05B,110.03,104.86,0.53%,"237,377"
2953,SIC,"Select Interior Concepts, Inc.",Industrial Goods,Residential Construction,USA,217.66M,109.48,8.43,-0.82%,"58,746"
2952,WETF,"WisdomTree Investments, Inc.",Financial,Asset Management,USA,765.56M,109.32,4.81,-6.60%,"1,143,966"
2951,NEBU,Nebula Acquisition Corporation,Conglomerates,Conglomerates,USA,299.75M,109,10.9,-2.15%,"255,429"
2950,MLAB,"Mesa Laboratories, Inc.",Technology,Scientific & Technical Instruments,USA,1.15B,108.87,261.84,0.80%,"53,547"
2949,BDX,"Becton, Dickinson and Company",Healthcare,Medical Instruments & Supplies,USA,72.05B,108.65,260.22,2.31%,"2,308,654"
2948,GNL,"Global Net Lease, Inc.",Financial,REIT - Diversified,USA,1.98B,108.35,21.67,0.70%,"324,237"
2947,FNV,Franco-Nevada Corporation,Basic Materials,Gold,Canada,21.80B,108.34,115.6,0.86%,"440,880"
2946,MOXC,"Moxian, Inc.",Technology,Internet Information Providers,China,28.50M,107.06,1.82,-1.36%,"2,453"
2945,WELL,Welltower Inc.,Financial,REIT - Healthcare Facilities,USA,36.43B,106.84,89.32,1.85%,"2,484,441"
2944,WPG,Washington Prime Group Inc.,Financial,Property Management,USA,550.71M,106.8,2.67,-6.64%,"6,490,717"
2943,SFIX,"Stitch Fix, Inc.",Services,"Specialty Retail, Other",USA,2.78B,105.67,26.63,1.49%,"1,501,099"
2942,SUI,"Sun Communities, Inc.",Financial,REIT - Residential,USA,15.49B,105.39,167.99,1.22%,"288,231"
2941,MMSI,"Merit Medical Systems, Inc.",Healthcare,Medical Instruments & Supplies,USA,2.32B,105.17,40.91,0.94%,"235,511"
2940,LFAC,LF Capital Acquisition Corp.,Conglomerates,Conglomerates,USA,161.46M,105.05,10.4,0.00%,0
2939,PAYC,"Paycom Software, Inc.",Technology,Application Software,USA,18.19B,105.02,314.43,3.67%,"862,863"
2938,ACIA,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.84B,103.8,68.82,0.15%,"159,618"
2937,CCH,Collier Creek Holdings,Consumer Goods,Beverages - Soft Drinks,Greece,473.00M,103.37,10.75,0.19%,"376,998"
2936,TYL,"Tyler Technologies, Inc.",Technology,Technical & System Software,USA,13.32B,102.69,338.25,1.22%,"347,509"
2935,PENN,"Penn National Gaming, Inc.",Services,Resorts & Casinos,USA,4.35B,102.13,36.87,-3.68%,"3,021,887"
2934,UHT,Universal Health Realty Income Trust,Financial,REIT - Healthcare Facilities,USA,1.80B,102.12,130.3,-0.05%,"47,572"
2933,CFFAU,CF Finance Acquisition Corp.,Conglomerates,Conglomerates,USA,394.10M,102.06,10.92,0.00%,0
2932,BBDC,"Barings BDC, Inc.",Financial,Credit Services,USA,515.03M,101.94,10.5,0.48%,"106,021"
2931,SAND,Sandstorm Gold Ltd.,Basic Materials,Gold,Canada,1.25B,101.86,7.13,3.33%,"1,788,287"
2930,DMTK,"DermTech, Inc.",Healthcare,Medical Appliances & Equipment,USA,152.07M,101.46,13.9,3.35%,"71,824"
2929,UFI,"Unifi, Inc.",Industrial Goods,Textile Industrial,USA,436.56M,101.42,24.24,-0.08%,"127,522"
2928,MLP,"Maui Land & Pineapple Company, Inc.",Financial,Real Estate Development,USA,238.76M,101.13,12.54,-2.79%,"15,591"
2927,BROG,Brooge Holdings Limited,Conglomerates,Conglomerates,United Arab Emirates,322.57M,100.37,12.15,2.40%,"63,127"
2926,MFAC,Megalith Financial Acquisition Corp.,Financial,Asset Management,USA,174.33M,99.98,10.3,0.00%,0
2925,NFLX,"Netflix, Inc.",Services,CATV Systems,USA,167.00B,98.78,380.4,-0.26%,"3,714,644"
2924,BKR,Baker Hughes Company,Services,Technical Services,USA,22.36B,98.57,21.98,-0.45%,"2,657,661"
2923,RPAI,"Retail Properties of America, Inc.",Financial,REIT - Retail,USA,2.73B,96.95,12.7,2.17%,"1,022,537"
2922,TAP-A,Molson Coors Beverage Company,Consumer Goods,Beverages - Brewers,USA,173.53M,95.45,67.77,-15.29%,"4,035"
2921,CCOI,"Cogent Communications Holdings, Inc.",Technology,Diversified Communication Services,USA,3.54B,94.92,76.79,1.08%,"173,201"
2920,Y,Alleghany Corporation,Financial,Property & Casualty Insurance,USA,11.90B,93.48,825.22,0.32%,"36,535"
