No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
7476,RACE,Ferrari N.V.,Consumer Goods,Auto Manufacturers - Major,Italy,31.81B,38.16,171.16,2.15%,"291,676"
3194,GHL,"Greenhill & Co., Inc.",Financial,Investment Brokerage - Regional,USA,394.65M,38.08,19.46,-1.52%,"243,347"
7675,COO,"The Cooper Companies, Inc.",Healthcare,Medical Instruments & Supplies,USA,17.52B,38,351.39,0.57%,"250,558"
6375,REG,Regency Centers Corporation,Financial,REIT - Retail,USA,10.56B,37.95,62.65,-1.80%,"690,253"
7654,COST,Costco Wholesale Corporation,Services,"Discount, Variety Stores",USA,137.26B,37.8,310.68,-0.99%,"2,043,495"
7296,AWK,"American Water Works Company, Inc.",Utilities,Water Utilities,USA,24.57B,37.7,135.34,0.10%,"737,496"
2602,SPE,"Special Opportunities Fund, Inc.",Financial,Closed-End Fund - Equity,USA,126.56M,37.69,14.89,0.12%,"26,230"
7542,ECL,Ecolab Inc.,Basic Materials,Specialty Chemicals,USA,59.40B,37.68,204.62,-0.16%,"900,850"
7120,QRVO,"Qorvo, Inc.",Technology,Semiconductor - Broad Line,USA,13.11B,37.65,108.59,3.08%,"1,624,718"
3476,JHX,James Hardie Industries plc,Industrial Goods,Cement,Ireland,9.82B,37.59,21.88,2.92%,"8,224"
6468,BF-A,Brown-Forman Corporation,Consumer Goods,Beverages - Wineries & Distillers,USA,11.21B,37.47,66.32,1.34%,"6,290"
6770,ASH,Ashland Global Holdings Inc.,Basic Materials,Chemicals - Major Diversified,USA,4.76B,37.47,80.22,0.44%,"621,784"
728,TRVG,trivago N.V.,Technology,Internet Information Providers,Germany,1.02B,37.44,2.92,2.46%,"534,883"
7483,CRL,"Charles River Laboratories International, Inc.",Healthcare,Medical Laboratories & Research,USA,8.63B,37.44,173.32,9.88%,"1,242,860"
5693,INMD,InMode Ltd.,Healthcare,Medical Appliances & Equipment,USA,1.46B,37.42,45.65,1.02%,"1,074,951"
7024,PRLB,"Proto Labs, Inc.",Industrial Goods,Machine Tools & Accessories,USA,2.75B,37.4,99,2.36%,"237,971"
5406,INS,Intelligent Systems Corporation,Industrial Goods,Diversified Machinery,USA,367.52M,37.3,40.21,-0.64%,"329,596"
3155,AU,AngloGold Ashanti Limited,Basic Materials,Gold,South Africa,8.09B,37.29,19.09,-3.24%,"3,179,031"
1130,KGC,Kinross Gold Corporation,Basic Materials,Gold,Canada,6.46B,37.24,4.99,-0.20%,"12,743,501"
7600,BURL,"Burlington Stores, Inc.",Services,"Discount, Variety Stores",USA,16.24B,37.23,243.45,6.54%,"1,169,371"
7556,CME,CME Group Inc.,Financial,Investment Brokerage - National,USA,75.64B,37.18,211.65,-0.81%,"1,269,658"
2360,GPX,GP Strategies Corporation,Services,Education & Training Services,USA,250.23M,37.15,13.41,2.21%,"36,347"
7369,MAR,"Marriott International, Inc.",Services,Lodging,USA,48.84B,37.08,147.19,1.00%,"1,460,041"
6367,NEN,New England Realty Associates Limited Partnership,Financial,Real Estate Development,USA,182.81M,36.98,62.39,0.00%,0
7242,FRT,Federal Realty Investment Trust,Financial,REIT - Retail,USA,9.41B,36.88,124,-3.10%,"983,778"
5593,PSN,Parsons Corporation,Industrial Goods,Diversified Machinery,USA,4.34B,36.84,43.66,1.30%,"143,557"
7317,IFF,International Flavors & Fragrances Inc.,Basic Materials,Specialty Chemicals,USA,14.97B,36.83,137.98,-0.78%,"941,365"
1544,TGLS,Tecnoglass Inc.,Industrial Goods,General Building Materials,Colombia,356.41M,36.81,7.84,1.16%,"13,878"
7157,TTWO,"Take-Two Interactive Software, Inc.",Technology,Multimedia & Graphics Software,USA,14.45B,36.79,112.39,1.25%,"2,371,800"
7669,TMO,Thermo Fisher Scientific Inc.,Healthcare,Medical Laboratories & Research,USA,137.85B,36.75,337.78,1.15%,"1,803,495"
5173,AVT,"Avnet, Inc.",Services,Electronics Wholesale,USA,3.74B,36.65,36.32,1.28%,"517,210"
5670,NATI,National Instruments Corporation,Technology,Technical & System Software,USA,6.01B,36.65,44.97,0.09%,"409,341"
4524,KDP,Keurig Dr Pepper Inc.,Consumer Goods,Beverages - Soft Drinks,USA,40.32B,36.62,28.67,-0.14%,"1,373,852"
6731,DOOR,Masonite International Corporation,Industrial Goods,General Building Materials,USA,1.95B,36.57,78.25,0.14%,"146,434"
5900,LAWS,"Lawson Products, Inc.",Services,Industrial Equipment Wholesale,USA,465.43M,36.54,50.1,6.75%,"11,971"
5901,LAWS,"Lawson Products, Inc.",Services,Industrial Equipment Wholesale,USA,465.43M,36.54,50.1,6.75%,"11,971"
4941,PAGS,PagSeguro Digital Ltd.,Financial,Credit Services,Brazil,11.25B,36.51,33.19,2.28%,"933,373"
6480,DQ,Daqo New Energy Corp.,Technology,Semiconductor Equipment & Materials,China,963.06M,36.51,66.74,15.33%,"583,306"
1820,ZYXI,"Zynex, Inc.",Healthcare,Medical Appliances & Equipment,USA,308.16M,36.46,9.88,-0.90%,"196,898"
1822,ZYXI,"Zynex, Inc.",Healthcare,Medical Appliances & Equipment,USA,308.16M,36.46,9.88,-0.90%,"196,898"
7496,ROLL,RBC Bearings Incorporated,Industrial Goods,Machine Tools & Accessories,USA,4.57B,36.41,181.12,1.02%,"76,143"
7587,AON,Aon plc,Financial,Insurance Brokers,United Kingdom,53.53B,36.38,231.22,0.06%,"767,129"
1665,HLX,"Helix Energy Solutions Group, Inc.",Basic Materials,Oil & Gas Equipment & Services,USA,1.34B,36.37,8.73,3.31%,"806,758"
6540,IPAR,"Inter Parfums, Inc.",Consumer Goods,Personal Products,USA,2.22B,36.36,69.02,0.54%,"58,040"
6541,IPAR,"Inter Parfums, Inc.",Consumer Goods,Personal Products,USA,2.22B,36.36,69.02,0.54%,"58,040"
3410,CIM,Chimera Investment Corporation,Financial,Mortgage Investment,USA,4.01B,36.26,21.36,0.23%,"951,352"
1452,SIRI,Sirius XM Holdings Inc.,Services,Broadcasting - Radio,USA,31.96B,36.16,7.16,-0.56%,"16,476,046"
6975,SAIC,Science Applications International Corporation,Technology,Information Technology Services,USA,5.68B,36.16,95.07,0.99%,"381,666"
4642,TRIP,"TripAdvisor, Inc.",Technology,Internet Information Providers,USA,4.20B,36.13,29.81,4.09%,"2,806,173"
7687,TDY,Teledyne Technologies Incorporated,Technology,Scientific & Technical Instruments,USA,13.99B,36.1,386.94,1.18%,"174,144"
4818,SGH,"SMART Global Holdings, Inc.",Technology,Semiconductor- Memory Chips,USA,854.83M,36.02,31.59,6.92%,"758,841"
7070,ESE,ESCO Technologies Inc.,Technology,Scientific & Technical Instruments,USA,2.70B,36.01,102.76,1.18%,"291,734"
7582,POOL,Pool Corporation,Consumer Goods,Sporting Goods,USA,9.13B,35.98,229.29,0.76%,"251,695"
1100,EZPW,"EZCORP, Inc.",Financial,Credit Services,USA,271.91M,35.9,4.81,-0.21%,"690,476"
6658,CVGW,"Calavo Growers, Inc.",Consumer Goods,Farm Products,USA,1.33B,35.89,74.73,-0.77%,"102,177"
7267,AZPN,"Aspen Technology, Inc.",Technology,Business Software & Services,USA,8.76B,35.8,128.55,-1.05%,"941,505"
1840,TLI,Western Asset Corporate Loan Fund Inc.,Financial,Closed-End Fund - Debt,USA,99.18M,35.77,9.98,0.19%,"10,885"
5569,RBA,Ritchie Bros. Auctioneers Incorporated,Services,Business Services,Canada,4.76B,35.66,43.15,1.22%,"187,643"
7711,MTD,Mettler-Toledo International Inc.,Healthcare,Medical Instruments & Supplies,USA,18.79B,35.57,780,-0.10%,"242,070"
2771,PKE,Park Aerospace Corp.,Technology,Semiconductor Equipment & Materials,USA,329.37M,35.55,15.82,1.22%,"114,626"
7149,EXR,Extra Space Storage Inc.,Financial,REIT - Industrial,USA,14.42B,35.54,111.55,0.27%,"449,443"
6793,TNC,Tennant Company,Industrial Goods,Diversified Machinery,USA,1.51B,35.48,81.96,1.57%,"34,376"
1629,OCSI,Oaktree Strategic Income Corporation,Financial,Asset Management,USA,247.52M,35.44,8.4,0.00%,"66,726"
7327,AIZ,"Assurant, Inc.",Financial,Accident & Health Insurance,USA,8.46B,35.43,139.61,1.82%,"501,689"
1577,TRMD,TORM plc,Services,Shipping,Denmark,600.17M,35.36,8.06,11.97%,704
6664,KEX,Kirby Corporation,Services,Shipping,USA,4.47B,35.26,75.03,0.29%,"320,993"
7680,BIO,"Bio-Rad Laboratories, Inc.",Healthcare,Medical Laboratories & Research,USA,11.22B,35.2,371.48,0.49%,"97,537"
6685,IBP,"Installed Building Products, Inc.",Industrial Goods,General Building Materials,USA,2.30B,35.15,75.79,-0.17%,"121,699"
6933,BAX,Baxter International Inc.,Healthcare,Medical Instruments & Supplies,USA,47.95B,35.15,91.85,0.62%,"1,706,071"
7160,HLT,Hilton Worldwide Holdings Inc.,Services,Lodging,USA,32.40B,35.09,112.94,1.41%,"2,384,207"
5496,GRIF,"Griffin Industrial Realty, Inc.",Financial,Property Management,USA,211.28M,35.08,41.92,2.47%,"10,413"
6333,ATVI,"Activision Blizzard, Inc.",Technology,Multimedia & Graphics Software,USA,46.93B,35.05,61.19,-0.71%,"5,253,625"
7035,NKE,"NIKE, Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,USA,157.07B,35.05,100.02,0.00%,"4,864,167"
7063,CPRT,"Copart, Inc.",Services,Auto Dealerships,USA,23.87B,35.05,102.31,-0.21%,"912,368"
7709,ATRI,Atrion Corporation,Healthcare,Medical Instruments & Supplies,USA,1.28B,34.86,682.2,-0.70%,"4,813"
6996,AKAM,"Akamai Technologies, Inc.",Technology,Internet Information Providers,USA,15.71B,34.8,96.37,0.64%,"1,684,254"
6781,MANT,ManTech International Corporation,Technology,Security Software & Services,USA,3.31B,34.79,81.02,0.20%,"140,349"
7210,MDT,Medtronic plc,Healthcare,Medical Appliances & Equipment,USA,162.59B,34.79,118.95,-0.36%,"3,555,355"
1924,TACT,TransAct Technologies Incorporated,Technology,Computer Peripherals,USA,79.44M,34.78,10.33,0.68%,"9,759"
6546,MNST,Monster Beverage Corporation,Consumer Goods,Beverages - Soft Drinks,USA,37.98B,34.78,69.15,-0.03%,"2,160,171"
553,ALSK,"Alaska Communications Systems Group, Inc.",Technology,Telecom Services - Domestic,USA,115.48M,34.75,2.12,-1.85%,"96,054"
4938,TR,"Tootsie Roll Industries, Inc.",Consumer Goods,Confectioners,USA,2.21B,34.74,33.14,-1.63%,"77,739"
6440,CMP,"Compass Minerals International, Inc.",Basic Materials,Industrial Metals & Minerals,USA,2.22B,34.72,64.92,10.96%,"1,099,540"
7573,AVB,"AvalonBay Communities, Inc.",Financial,REIT - Residential,USA,31.12B,34.72,222.88,0.51%,"814,664"
2394,ESBA,"Empire State Realty OP, L.P.",Financial,REIT - Office,USA,380.71M,34.7,13.64,1.02%,"6,159"
7204,MMC,"Marsh & McLennan Companies, Inc.",Financial,Insurance Brokers,USA,59.51B,34.66,118.15,0.49%,"1,198,826"
2390,OGCP,"Empire State Realty OP, L.P.",Financial,REIT - Diversified,USA,102.20M,34.65,13.62,1.17%,866
2944,IMAX,IMAX Corporation,Services,Entertainment - Diversified,Canada,1.10B,34.64,17.11,-0.23%,"702,202"
7641,CTAS,Cintas Corporation,Services,Business Services,USA,30.67B,34.54,293.49,0.30%,"262,184"
7477,JJSF,J & J Snack Foods Corp.,Consumer Goods,Processed & Packaged Goods,USA,3.22B,34.51,171.25,0.77%,"75,192"
3401,THR,"Thermon Group Holdings, Inc.",Industrial Goods,Diversified Machinery,USA,733.54M,34.46,21.33,1.38%,"127,933"
313,STRM,"Streamline Health Solutions, Inc.",Technology,Healthcare Information Services,USA,36.17M,34.44,1.24,-7.46%,"5,399"
6508,MSEX,Middlesex Water Company,Utilities,Water Utilities,USA,1.17B,34.44,67.71,-1.47%,"39,959"
4834,CUBE,CubeSmart,Financial,REIT - Industrial,USA,6.13B,34.43,31.78,-0.13%,"1,494,643"
2321,EGF,"BlackRock Enhanced Government Fund, Inc.",Financial,Closed-End Fund - Debt,USA,62.17M,34.37,13.13,0.27%,"1,325"
1424,MOHO,ECMOHO Limited,Services,"Specialty Retail, Other",China,235.84M,34.33,6.9,-3.23%,250
2069,ELMD,"Electromed, Inc.",Healthcare,Medical Appliances & Equipment,USA,96.02M,34.24,11.23,3.98%,"172,963"
7643,SPGI,S&P Global Inc.,Services,Business Services,USA,71.89B,34.2,294.12,-0.82%,"1,385,519"
7625,NEE,"NextEra Energy, Inc.",Utilities,Electric Utilities,USA,132.42B,34.19,272.15,0.15%,"1,931,724"
2361,FISK,"Empire State Realty OP, L.P.",Financial,REIT - Diversified,USA,50.54M,34.15,13.42,0.00%,0
3497,GSBD,"Goldman Sachs BDC, Inc.",Financial,Investment Brokerage - National,USA,888.54M,34.12,22.01,1.20%,"150,742"
7501,MSFT,Microsoft Corporation,Technology,Business Software & Services,USA,1400.88B,34.12,184.44,-2.26%,"52,900,415"
4616,AEL,American Equity Investment Life Holding Company,Financial,Life Insurance,USA,2.68B,34.04,29.51,3.11%,"406,924"
7550,FB,"Facebook, Inc.",Technology,Internet Information Providers,USA,586.47B,34.04,207.19,-2.76%,"24,938,876"
2418,BXMX,Nuveen S&P 500 Buy-Write Income Fund,Financial,Closed-End Fund - Equity,USA,1.43B,34.03,13.75,0.29%,"161,471"
5759,BRO,"Brown & Brown, Inc.",Financial,Insurance Brokers,USA,13.32B,34.03,47.3,-0.17%,"1,660,132"
2364,WSR,Whitestone REIT,Financial,REIT - Retail,USA,547.68M,34,13.43,0.37%,"129,115"
6093,CDK,"CDK Global, Inc.",Technology,Application Software,USA,6.58B,33.97,54.19,1.96%,"629,420"
2330,BGT,BlackRock Floating Rate Income Trust,Financial,Closed-End Fund - Debt,USA,304.07M,33.96,13.21,0.30%,"44,987"
1214,BGCP,"BGC Partners, Inc.",Financial,Investment Brokerage - National,USA,2.85B,33.94,5.43,0.74%,"1,679,945"
4838,SJI,"South Jersey Industries, Inc.",Utilities,Gas Utilities,USA,2.98B,33.94,31.8,1.15%,"466,474"
6832,EQR,Equity Residential,Financial,REIT - Residential,USA,31.39B,33.89,84.79,-0.18%,"1,261,077"
2388,FRA,"BlackRock Floating Rate Income Strategies Fund, Inc.",Financial,Closed-End Fund - Debt,USA,494.39M,33.86,13.61,0.29%,"163,832"
5376,STOR,STORE Capital Corporation,Financial,REIT - Diversified,USA,9.31B,33.84,39.7,-0.87%,"1,435,360"
1059,GOGL,Golden Ocean Group Limited,Services,Shipping,Bermuda,701.65M,33.78,4.56,5.56%,"298,800"
7326,PNRG,PrimeEnergy Resources Corporation,Basic Materials,Independent Oil & Gas,USA,277.80M,33.77,139.6,0.97%,261
6492,BWXT,"BWX Technologies, Inc.",Industrial Goods,Aerospace/Defense Products & Services,USA,6.39B,33.71,67.19,1.22%,"439,072"
6829,WPC,W. P. Carey Inc.,Financial,REIT - Diversified,USA,14.62B,33.69,84.66,-0.41%,"354,801"
2040,HONE,"HarborOne Bancorp, Inc.",Financial,Savings & Loans,USA,646.06M,33.66,11.04,-0.27%,"174,095"
7601,MTN,"Vail Resorts, Inc.",Services,Resorts & Casinos,USA,9.94B,33.64,244.84,1.37%,"236,210"
2638,PLAB,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.03B,33.5,15.04,1.90%,"1,272,190"
2334,DNI,Dividend and Income Fund,Financial,Closed-End Fund - Equity,USA,164.38M,33.49,13.23,0.38%,"55,012"
2692,SSL,Sasol Limited,Basic Materials,Major Integrated Oil & Gas,South Africa,10.32B,33.49,15.34,3.86%,"248,003"
7216,BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,USA,13.97B,33.46,119.81,1.33%,"575,049"
3048,CWCO,Consolidated Water Co. Ltd.,Utilities,Water Utilities,Cayman Islands,267.72M,33.43,17.92,0.79%,"50,990"
2027,PW,Power REIT,Financial,REIT - Diversified,USA,20.69M,33.37,10.94,14.42%,"119,528"
3132,UBP,Urstadt Biddle Properties Inc.,Financial,REIT - Retail,USA,187.90M,33.26,18.86,-0.21%,"2,231"
6377,GRA,W. R. Grace & Co.,Basic Materials,Specialty Chemicals,USA,4.25B,33.26,62.73,1.60%,"694,496"
6649,NWN,Northwest Natural Holding Company,Utilities,Gas Utilities,USA,2.27B,33.25,74.18,0.43%,"191,743"
7286,ETR,Entergy Corporation,Utilities,Electric Utilities,USA,26.44B,33.25,132.89,0.00%,"1,035,259"
6300,PRGO,Perrigo Company plc,Healthcare,Drug Related Products,Ireland,8.17B,33.23,60.04,-0.27%,"525,184"
5409,CKH,Seacor Holdings Inc.,Basic Materials,Oil & Gas Equipment & Services,USA,817.89M,33.18,40.35,2.52%,"45,431"
6993,TTEK,"Tetra Tech, Inc.",Services,Technical Services,USA,5.25B,33.17,96.15,0.77%,"319,443"
5302,SENEB,Seneca Foods Corporation,Consumer Goods,Processed & Packaged Goods,USA,66.82M,33.16,38.5,-1.03%,154
1277,CELH,"Celsius Holdings, Inc.",Consumer Goods,Beverages - Soft Drinks,USA,410.64M,33.15,5.9,0.85%,"271,164"
3561,RDNT,"RadNet, Inc.",Healthcare,Medical Laboratories & Research,USA,1.14B,33.13,22.43,0.31%,"132,340"
7217,MLNX,"Mellanox Technologies, Ltd.",Technology,Semiconductor - Broad Line,Israel,6.69B,33.07,119.85,-0.13%,"460,481"
3678,GCP,GCP Applied Technologies Inc.,Basic Materials,Specialty Chemicals,USA,1.74B,33.05,23.63,0.21%,"148,597"
2233,FCT,First Trust Senior Floating Rate Income Fund II,Financial,Closed-End Fund - Debt,USA,334.53M,32.98,12.53,0.16%,"29,885"
7488,ABMD,"Abiomed, Inc.",Healthcare,Medical Appliances & Equipment,USA,8.33B,32.98,175.82,1.00%,"838,141"
2436,CSTE,Caesarstone Ltd.,Industrial Goods,General Building Materials,Israel,478.72M,32.97,13.88,2.06%,"152,224"
6802,CRVL,CorVel Corporation,Financial,Insurance Brokers,USA,1.54B,32.97,82.5,-0.18%,"49,096"
7503,LFUS,"Littelfuse, Inc.",Services,Electronics Wholesale,USA,4.58B,32.97,184.51,-0.05%,"82,255"
6939,TPX,"Tempur Sealy International, Inc.",Consumer Goods,Home Furnishings & Fixtures,USA,5.12B,32.95,92.38,2.24%,"932,938"
5780,IAA,"IAA, Inc.",Services,Auto Dealerships,USA,6.41B,32.87,47.69,-1.12%,"381,661"
7502,MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment,USA,31.51B,32.85,184.46,0.21%,"940,441"
3528,PROV,"Provident Financial Holdings, Inc.",Financial,Savings & Loans,USA,166.58M,32.8,22.24,-0.27%,"5,708"
4724,SUN,Sunoco LP,Basic Materials,Oil & Gas Refining & Marketing,USA,2.56B,32.76,30.73,1.75%,"260,134"
4844,POL,PolyOne Corporation,Basic Materials,Specialty Chemicals,USA,2.93B,32.76,31.91,1.37%,"1,112,720"
5599,TRMB,Trimble Inc.,Technology,Scientific & Technical Instruments,USA,11.20B,32.75,43.79,-0.09%,"967,654"
7127,EXPE,"Expedia Group, Inc.",Services,Lodging,USA,16.06B,32.71,109.2,0.45%,"2,064,250"
6928,ES,Eversource Energy,Utilities,Diversified Utilities,USA,29.62B,32.69,91.18,-0.21%,"928,333"
7185,ATR,"AptarGroup, Inc.",Consumer Goods,Packaging & Containers,USA,7.47B,32.66,116.05,0.22%,"197,557"
6639,WNS,WNS (Holdings) Limited,Services,Business Services,India,3.69B,32.64,73.64,0.01%,"151,414"
2371,PCYO,Pure Cycle Corporation,Utilities,Water Utilities,USA,319.41M,32.61,13.5,0.15%,"46,666"
5474,NVMI,Nova Measuring Instruments Ltd.,Technology,Semiconductor Equipment & Materials,Israel,1.16B,32.61,41.48,4.09%,"435,240"
5871,LSXMB,The Liberty SiriusXM Group,Services,Broadcasting - Radio,USA,485.63M,32.61,49.5,0.46%,50
2803,FRHC,Freedom Holding Corp.,Financial,Asset Management,Kazakhstan,920.17M,32.6,16.07,-0.68%,"91,586"
5870,LSXMK,The Liberty SiriusXM Group,Services,Broadcasting - Radio,USA,10.07B,32.6,49.48,-0.02%,"499,234"
7299,AIZP,"Assurant, Inc.",Financial,Insurance Brokers,USA,8.43B,32.6,135.92,2.16%,"26,748"
2891,GFY,Western Asset Variable Rate Strategic Fund Inc.,Financial,Closed-End Fund - Debt,USA,78.01M,32.57,16.71,0.00%,"2,054"
6049,PFGC,Performance Food Group Company,Services,Restaurants,USA,6.14B,32.54,53.2,-1.46%,"608,285"
5654,RDY,Dr. Reddy's Laboratories Limited,Healthcare,Drug Manufacturers - Other,India,7.42B,32.53,44.53,1.16%,"136,301"
7236,LOW,"Lowe's Companies, Inc.",Services,Home Improvement Stores,USA,94.32B,32.51,123.03,1.50%,"2,288,380"
3510,KW,"Kennedy-Wilson Holdings, Inc.",Financial,Property Management,USA,3.17B,32.5,22.13,-0.41%,"360,621"
5820,GLPI,"Gaming and Leisure Properties, Inc.",Financial,REIT - Diversified,USA,10.51B,32.5,48.62,0.27%,"664,404"
4717,CAE,CAE Inc.,Industrial Goods,Aerospace/Defense Products & Services,Canada,8.15B,32.48,30.66,-1.19%,"419,374"
6795,TTC,The Toro Company,Industrial Goods,Small Tools & Accessories,USA,8.86B,32.48,82.05,0.24%,"217,877"
2104,OFS,OFS Capital Corporation,Financial,Asset Management,USA,154.44M,32.44,11.55,0.17%,"38,622"
6981,JCOM,"j2 Global, Inc.",Technology,Internet Software & Services,USA,4.67B,32.41,95.71,-4.31%,"757,153"
2930,KN,Knowles Corporation,Technology,Communication Equipment,USA,1.56B,32.4,17.01,1.43%,"1,111,106"
6778,MGEE,"MGE Energy, Inc.",Utilities,Diversified Utilities,USA,2.80B,32.33,80.74,0.07%,"37,551"
6860,KRC,Kilroy Realty Corporation,Financial,REIT - Office,USA,9.12B,32.32,86.59,0.23%,"426,287"
5476,ARMK,Aramark,Services,Specialty Eateries,USA,10.64B,32.27,41.56,2.16%,"2,501,477"
2283,CTAC,ChaSerg Technology Acquisition Corp.,Conglomerates,Conglomerates,USA,297.22M,32.25,12.9,-0.46%,"98,482"
1524,CECE,CECO Environmental Corp.,Industrial Goods,Pollution & Treatment Controls,USA,275.61M,32.18,7.69,0.00%,"52,308"
6027,ENSG,"The Ensign Group, Inc.",Healthcare,Long-Term Care Facilities,USA,2.77B,32.18,52.68,-1.11%,"252,835"
5733,INGN,"Inogen, Inc.",Healthcare,Medical Instruments & Supplies,USA,1.06B,32.14,46.6,2.78%,"289,314"
6091,AJRD,"Aerojet Rocketdyne Holdings, Inc.",Industrial Goods,Aerospace/Defense - Major Diversified,USA,4.25B,32.12,54.15,0.20%,"658,199"
4734,RAVN,"Raven Industries, Inc.",Industrial Goods,Diversified Machinery,USA,1.13B,32.07,30.85,1.50%,"297,627"
7189,ADI,"Analog Devices, Inc.",Technology,Semiconductor - Integrated Circuits,USA,44.48B,32.06,116.88,3.53%,"2,765,514"
5253,DRE,Duke Realty Corporation,Financial,REIT - Industrial,USA,13.87B,32.02,37.62,0.88%,"1,997,192"
1024,CX,"CEMEX, S.A.B. de C.V.",Industrial Goods,Cement,Mexico,6.56B,31.99,4.35,4.82%,"17,183,453"
6765,JOBS,"51job, Inc.",Services,Staffing & Outsourcing Services,China,5.52B,31.95,80.01,0.90%,"92,855"
520,LEJU,Leju Holdings Limited,Financial,Property Management,China,280.84M,31.94,1.98,4.21%,"111,880"
6206,EGRX,"Eagle Pharmaceuticals, Inc.",Healthcare,Drugs - Generic,USA,789.79M,31.93,56.86,-0.39%,"61,982"
7018,NVS,Novartis AG,Healthcare,Drug Manufacturers - Major,Switzerland,250.42B,31.91,98.23,0.83%,"1,859,463"
1450,BRFS,BRF S.A.,Consumer Goods,Meat Products,Brazil,5.92B,31.87,7.14,0.14%,"2,137,352"
2225,CULP,"Culp, Inc.",Industrial Goods,Textile Industrial,USA,155.50M,31.81,12.47,-1.27%,"21,635"
5807,SIMO,Silicon Motion Technology Corporation,Technology,Diversified Electronics,Taiwan,1.83B,31.81,48.25,4.78%,"389,686"
7354,VMC,Vulcan Materials Company,Industrial Goods,General Building Materials,USA,19.00B,31.8,144.2,-1.98%,"966,588"
2680,ETV,Eaton Vance Tax-Managed Buy-Write Opportunities Fund,Financial,Closed-End Fund - Equity,USA,1.28B,31.77,15.28,0.07%,"299,362"
2681,ETV,Eaton Vance Tax-Managed Buy-Write Opportunities Fund,Financial,Closed-End Fund - Equity,USA,1.28B,31.77,15.28,0.07%,"299,362"
5841,LSXMA,The Liberty SiriusXM Group,Services,Broadcasting - Radio,USA,28.10B,31.76,49.01,0.02%,"288,449"
6983,FMX,"Fomento Economico Mexicano, S.A.B. de C.V.",Consumer Goods,Beverages - Brewers,Mexico,32.72B,31.75,95.75,1.45%,"333,616"
1966,PICO,"PICO Holdings, Inc.",Conglomerates,Conglomerates,USA,217.30M,31.74,10.6,1.15%,"19,967"
1031,STKS,"The ONE Group Hospitality, Inc.",Services,Restaurants,USA,135.25M,31.73,4.41,-0.90%,"48,319"
5827,CPB,Campbell Soup Company,Consumer Goods,Processed & Packaged Goods,USA,14.48B,31.7,48.73,0.06%,"1,205,020"
7489,IEX,IDEX Corporation,Industrial Goods,Diversified Machinery,USA,13.38B,31.63,176.05,0.91%,"313,393"
7303,PXD,Pioneer Natural Resources Company,Basic Materials,Independent Oil & Gas,USA,22.98B,31.6,136.13,-0.45%,"1,652,418"
2312,STAY,"Extended Stay America, Inc.",Services,Lodging,USA,2.42B,31.57,13.04,1.40%,"1,148,862"
7470,KSU,Kansas City Southern,Services,Railroads,USA,16.38B,31.5,170.24,-1.02%,"677,840"
7492,ADP,"Automatic Data Processing, Inc.",Technology,Business Software & Services,USA,77.34B,31.45,177.97,-0.77%,"1,575,705"
6151,MCRI,"Monarch Casino & Resort, Inc.",Services,Resorts & Casinos,USA,991.66M,31.41,55.4,-0.82%,"434,913"
7639,FDS,FactSet Research Systems Inc.,Technology,Information & Delivery Services,USA,11.22B,31.4,292.3,0.77%,"245,856"
7440,MKC,"McCormick & Company, Incorporated",Consumer Goods,Processed & Packaged Goods,USA,21.56B,31.23,163.25,-0.22%,"437,814"
7443,MKC-V,"McCormick & Company, Incorporated",Consumer Goods,Processed & Packaged Goods,USA,1.52B,31.22,163.58,-0.30%,781
2963,EQNR,Equinor ASA,Basic Materials,Major Integrated Oil & Gas,Norway,60.20B,31.18,17.24,3.11%,"5,124,583"
4852,ARNC,Arconic Inc.,Basic Materials,Aluminum,USA,13.91B,31.15,32.02,1.17%,"2,566,779"
4970,MEOH,Methanex Corporation,Basic Materials,Specialty Chemicals,Canada,2.68B,31.14,33.57,3.96%,"747,407"
3143,CAPL,CrossAmerica Partners LP,Basic Materials,Oil & Gas Refining & Marketing,USA,647.48M,31.13,18.96,-0.73%,"20,865"
6768,CRUS,"Cirrus Logic, Inc.",Technology,Semiconductor - Specialized,USA,4.72B,31.11,80.18,2.31%,"783,933"
6992,KEYS,"Keysight Technologies, Inc.",Technology,Scientific & Technical Instruments,USA,19.15B,31.1,96.15,1.69%,"1,315,715"
1628,MOD,Modine Manufacturing Company,Consumer Goods,Auto Parts,USA,440.50M,30.88,8.4,4.87%,"312,015"
3642,ARKR,Ark Restaurants Corp.,Services,Restaurants,USA,82.33M,30.88,23.26,4.25%,"6,097"
5190,BP,BP PLC,Basic Materials,Major Integrated Oil & Gas,United Kingdom,125.68B,30.77,36.55,0.99%,"6,940,645"
6215,ENTG,"Entegris, Inc.",Technology,Semiconductor Equipment & Materials,USA,7.85B,30.74,57.36,1.77%,"439,951"
2453,BLFS,"BioLife Solutions, Inc.",Healthcare,Medical Instruments & Supplies,USA,287.15M,30.73,13.98,0.94%,"218,872"
7719,GOOGL,Alphabet Inc.,Technology,Internet Information Providers,USA,1035.74B,30.7,1510.06,0.09%,"1,739,411"
