No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
1188,LAIX,LAIX Inc.,Services,Education & Training Services,China,257.79M,-,5.26,0.19%,"229,652"
1189,GLOG,GasLog Ltd.,Services,Shipping,Monaco,442.47M,-,5.27,-2.59%,"1,424,439"
1190,EPIX,ESSA Pharma Inc.,Healthcare,Biotechnology,Canada,109.42M,-,5.27,2.33%,"24,748"
1191,TH,Target Hospitality Corp.,Conglomerates,Conglomerates,USA,539.65M,128.54,5.27,-4.70%,"72,718"
1192,NNA,Navios Maritime Acquisition Corporation,Services,Shipping,Monaco,84.79M,-,5.27,13.58%,"308,172"
1193,USAK,"USA Truck, Inc.",Services,Trucking,USA,46.01M,-,5.27,1.93%,"29,938"
1194,IRS,IRSA Inversiones y Representaciones Sociedad Anonima,Financial,Real Estate Development,Argentina,432.27M,-,5.28,-3.65%,"28,208"
1195,CAAP,Corporacion America Airports S.A.,Services,"Air Services, Other",Luxembourg,840.32M,11.04,5.29,-1.49%,"100,424"
1196,AMPY,Amplify Energy Corp.,Basic Materials,Independent Oil & Gas,USA,215.88M,4.83,5.29,1.54%,"233,411"
1197,ASYS,"Amtech Systems, Inc.",Technology,Semiconductor Equipment & Materials,USA,75.47M,24.09,5.30,2.12%,"119,245"
1198,LLNW,"Limelight Networks, Inc.",Technology,Internet Information Providers,USA,606.67M,-,5.31,1.92%,"650,901"
1199,NCZ,AllianzGI Convertible & Income Fund II,Financial,Closed-End Fund - Debt,USA,403.18M,-,5.31,-0.19%,"386,072"
1200,TECS,Direxion Daily Technology Bear 3X Shares,Financial,Exchange Traded Fund,USA,-,-,5.31,0.95%,"2,537,854"
1201,ALDX,"Aldeyra Therapeutics, Inc.",Healthcare,Biotechnology,USA,154.33M,-,5.32,-0.09%,"99,921"
1202,CATB,"Catabasis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,92.16M,-,5.33,0.38%,"139,950"
1203,BKEPP,"Blueknight Energy Partners, L.P.",Basic Materials,Independent Oil & Gas,USA,-,-,5.33,0.57%,"22,516"
1204,ABIO,"ARCA biopharma, Inc.",Healthcare,Biotechnology,USA,8.29M,-,5.35,-3.08%,"11,848"
1205,BDSI,"BioDelivery Sciences International, Inc.",Healthcare,Biotechnology,USA,499.05M,-,5.35,1.52%,"887,451"
1206,OCSL,Oaktree Specialty Lending Corporation,Financial,Credit Services,USA,755.55M,5.99,5.36,0.19%,"393,625"
1207,OSMT,Osmotica Pharmaceuticals plc,Healthcare,Biotechnology,USA,335.55M,-,5.38,-3.76%,"314,052"
1208,PLXP,PLx Pharma Inc.,Healthcare,Biotechnology,USA,48.49M,-,5.40,0.07%,"4,338"
1209,IID,Voya International High Dividend Equity Income Fund,Financial,Closed-End Fund - Foreign,USA,45.49M,-,5.40,0.61%,"27,883"
1210,OESX,"Orion Energy Systems, Inc.",Technology,Diversified Electronics,USA,166.14M,18.28,5.41,4.04%,"804,477"
1211,RJA,Agriculture Total Return,Financial,Exchange Traded Fund,USA,-,-,5.41,0.09%,"18,489"
1212,CNSL,"Consolidated Communications Holdings, Inc.",Technology,Telecom Services - Domestic,USA,389.86M,-,5.42,3.83%,"561,527"
1213,BBCP,"Concrete Pumping Holdings, Inc.",Industrial Goods,General Building Materials,USA,319.83M,-,5.42,0.00%,"11,178"
1214,BGCP,"BGC Partners, Inc.",Financial,Investment Brokerage - National,USA,2.85B,33.94,5.43,0.74%,"1,679,945"
1215,IAF,"Aberdeen Australia Equity Fund, Inc.",Financial,Asset Management,USA,123.68M,6.47,5.44,0.34%,"26,633"
1216,BEST,BEST Inc.,Consumer Goods,Packaging & Containers,China,2.20B,-,5.44,2.84%,"1,351,532"
1217,GOGO,Gogo Inc.,Technology,Diversified Communication Services,USA,503.42M,-,5.44,6.88%,"1,621,037"
1218,IMH,"Impac Mortgage Holdings, Inc.",Financial,Mortgage Investment,USA,116.09M,-,5.44,-1.63%,"2,051"
1219,NCNA,NuCana plc,Healthcare,Biotechnology,United Kingdom,177.29M,-,5.45,1.11%,"26,283"
1220,SCX,The L.S. Starrett Company,Industrial Goods,Small Tools & Accessories,USA,38.59M,6.79,5.45,6.24%,"33,055"
1221,QBAK,Qualstar Corporation,Technology,Diversified Electronics,USA,10.19M,54.50,5.45,-0.12%,873
1222,YI,"111, Inc.",Services,Drug Stores,China,446.90M,-,5.46,2.06%,"29,967"
1223,PPT,Putnam Premier Income Trust,Financial,Closed-End Fund - Debt,USA,567.47M,25.65,5.49,-0.18%,"425,331"
1224,SES,"Synthesis Energy Systems, Inc.",Basic Materials,Specialty Chemicals,USA,9.19M,-,5.50,-3.68%,"20,412"
1225,CXE,MFS High Income Municipal Trust,Financial,Closed-End Fund - Debt,USA,173.64M,10.74,5.51,0.36%,"57,377"
1226,XAIR,"Beyond Air, Inc.",Healthcare,Medical Appliances & Equipment,USA,79.16M,-,5.52,-3.83%,"68,411"
1227,LQDA,"Liquidia Technologies, Inc.",Healthcare,Biotechnology,USA,105.38M,-,5.52,2.41%,"65,097"
1228,ISSC,"Innovative Solutions and Support, Inc.",Industrial Goods,Aerospace/Defense Products & Services,USA,95.79M,46.25,5.55,1.46%,"7,819"
1229,PCYG,"Park City Group, Inc.",Technology,Business Software & Services,USA,107.84M,44.76,5.55,14.43%,"153,174"
1230,MNTX,"Manitex International, Inc.",Industrial Goods,Diversified Machinery,USA,112.11M,-,5.55,-1.25%,"29,205"
1231,ISNS,"Image Sensing Systems, Inc.",Technology,Scientific & Technical Instruments,USA,29.96M,3.87,5.58,2.39%,"5,900"
1232,FTEO,"FRONTEO, Inc.",Technology,Information Technology Services,Japan,110.04M,-,5.58,0.00%,0
1233,IKNX,IKONICS Corporation,Basic Materials,Specialty Chemicals,USA,10.83M,-,5.58,3.21%,"3,665"
1234,PSCE,Invesco S&P SmallCap Energy ETF,Financial,Exchange Traded Fund,USA,-,-,5.60,1.27%,"27,780"
1235,PIH,"1347 Property Insurance Holdings, Inc.",Financial,Property & Casualty Insurance,USA,33.71M,-,5.60,0.00%,"1,604"
1236,NWHM,The New Home Company Inc.,Industrial Goods,Residential Construction,USA,113.12M,-,5.60,1.08%,"105,392"
1237,SMED,Sharps Compliance Corp.,Industrial Goods,Waste Management,USA,86.46M,88.89,5.60,-3.78%,"173,023"
1238,MTBC,"MTBC, Inc.",Technology,Healthcare Information Services,USA,62.66M,-,5.61,-12.48%,"313,081"
1239,ADMS,"Adamas Pharmaceuticals, Inc.",Healthcare,Drugs - Generic,USA,158.43M,-,5.61,1.26%,"152,695"
1240,WEAT,Teucrium Wheat,Financial,Exchange Traded Fund,USA,-,-,5.62,-1.40%,"104,384"
1241,GMZ,Goldman Sachs MLP Income Opportunities Fund,Financial,Closed-End Fund - Equity,USA,251.68M,-,5.65,0.89%,"252,070"
1242,JMIA,Jumia Technologies AG,Services,"Specialty Retail, Other",Germany,453.98M,-,5.65,7.82%,"3,912,217"
1243,ATOM,Atomera Incorporated,Technology,Semiconductor Equipment & Materials,USA,97.75M,-,5.67,15.95%,"790,501"
1244,BOIL,ProShares Ultra Bloomberg Natural Gas,Financial,Exchange Traded Fund,USA,-,-,5.69,1.79%,"248,987"
1245,EDUC,Educational Development Corporation,Services,Publishing - Books,USA,47.59M,8.38,5.70,2.15%,"4,520"
1246,BBVA,"Banco Bilbao Vizcaya Argentaria, S.A.",Financial,Foreign Regional Banks,Spain,37.67B,10.65,5.70,0.18%,"3,954,887"
1247,EOD,Wells Fargo Advantage Funds - Wells Fargo Global Dividend Opportunity Fund,Financial,Closed-End Fund - Equity,USA,251.47M,-,5.72,-0.35%,"177,537"
1248,INTT,inTEST Corporation,Technology,Semiconductor - Integrated Circuits,USA,59.77M,74.29,5.72,0.35%,"9,192"
1249,VMD,"Viemed Healthcare, Inc.",Healthcare,Medical Appliances & Equipment,USA,217.47M,22.92,5.73,5.72%,"6,360"
1250,CTK,CooTek (Cayman) Inc.,Technology,Application Software,China,381.37M,-,5.74,6.10%,"109,924"
1251,CRK,"Comstock Resources, Inc.",Basic Materials,Independent Oil & Gas,USA,1.09B,7.29,5.74,-1.03%,"267,327"
1252,GDP,Goodrich Petroleum Corporation,Basic Materials,Independent Oil & Gas,USA,71.70M,4.15,5.75,-7.70%,"30,348"
1253,ITI,"Iteris, Inc.",Technology,Communication Equipment,USA,239.44M,-,5.76,5.30%,"160,937"
1254,QTT,Qutoutiao Inc.,Technology,Internet Information Providers,China,1.68B,-,5.77,5.68%,"1,894,327"
1255,RBS,The Royal Bank of Scotland Group plc,Financial,Foreign Money Center Banks,United Kingdom,35.57B,13.45,5.77,0.70%,"1,051,641"
1256,TUP,Tupperware Brands Corporation,Consumer Goods,Packaging & Containers,USA,278.71M,1.86,5.78,2.85%,"1,911,650"
1257,UGP,Ultrapar Participacoes S.A.,Basic Materials,Oil & Gas Refining & Marketing,Brazil,6.66B,26.15,5.78,4.71%,"1,930,402"
1258,GLMD,Galmed Pharmaceuticals Ltd.,Healthcare,Biotechnology,Israel,132.07M,-,5.79,-1.19%,"45,120"
1259,HOVNP,"Hovnanian Enterprises, Inc. PFD DEP1/1000A",Industrial Goods,Residential Construction,USA,853.25M,-,5.79,1.05%,"1,559"
1260,SNFCA,Security National Financial Corporation,Financial,Credit Services,USA,107.34M,12.35,5.79,2.90%,"7,104"
1261,SLCA,"U.S. Silica Holdings, Inc.",Basic Materials,Industrial Metals & Minerals,USA,420.96M,-,5.80,1.05%,"1,647,001"
1262,DHT,"DHT Holdings, Inc.",Services,Shipping,Bermuda,900.80M,85.29,5.80,1.22%,"4,084,620"
1263,EYES,"Second Sight Medical Products, Inc.",Healthcare,Medical Appliances & Equipment,USA,86.98M,-,5.81,-2.52%,"98,528"
1264,CENX,Century Aluminum Company,Basic Materials,Aluminum,USA,543.82M,-,5.83,3.19%,"2,045,403"
1265,TRMT,Tremont Mortgage Trust,Financial,Mortgage Investment,USA,48.36M,8.84,5.84,1.74%,"35,136"
1266,ONE,OneSmart International Education Group Limited,Services,Business Services,USA,967.57M,26.43,5.84,-0.85%,"111,665"
1267,TLC,"Taiwan Liposome Company, Ltd.",Healthcare,Biotechnology,Taiwan,217.37M,-,5.86,-1.84%,19
1268,AI,Arlington Asset Investment Corp.,Financial,Mortgage Investment,USA,216.12M,-,5.86,2.45%,"798,294"
1269,GCV,The Gabelli Convertible and Income Securities Fund Inc.,Financial,Closed-End Fund - Equity,USA,110.03M,15.90,5.87,-0.07%,"39,084"
1270,TSI,"TCW Strategic Income Fund, Inc.",Financial,Closed-End Fund - Debt,USA,279.92M,15.57,5.87,0.00%,"81,688"
1271,GRWG,GrowGeneration Corp.,Basic Materials,Agricultural Chemicals,USA,210.32M,-,5.89,2.79%,"625,281"
1272,CTG,"Computer Task Group, Incorporated",Technology,Information Technology Services,USA,88.11M,-,5.89,0.68%,"18,492"
1273,BGY,BlackRock Enhanced International Dividend Trust,Financial,Closed-End Fund - Foreign,USA,633.33M,22.65,5.89,-0.51%,"250,160"
1274,APPS,"Digital Turbine, Inc.",Technology,Application Software,USA,513.12M,-,5.90,-8.67%,"5,340,854"
1275,EDRY,EuroDry Ltd.,Services,Shipping,Greece,13.81M,-,5.90,4.42%,47
1276,KRKR,36Kr Holdings Inc.,Technology,Internet Information Providers,China,230.99M,-,5.90,1.20%,"26,007"
1277,CELH,"Celsius Holdings, Inc.",Consumer Goods,Beverages - Soft Drinks,USA,410.64M,33.15,5.90,0.85%,"271,164"
1278,CYCCP,"Cyclacel Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,73.73M,-,5.90,2.08%,91
1279,YIN,Yintech Investment Holdings Limited,Financial,Investment Brokerage - National,China,421.26M,-,5.90,5.55%,"86,432"
1280,JRSH,"Jerash Holdings (US), Inc.",Consumer Goods,Textile - Apparel Clothing,USA,67.79M,10.35,5.91,0.85%,"6,085"
1281,FRD,"Friedman Industries, Incorporated",Basic Materials,Steel & Iron,USA,41.02M,-,5.91,0.85%,"2,306"
1282,TMST,TimkenSteel Corporation,Basic Materials,Steel & Iron,USA,286.36M,-,5.93,1.89%,"221,273"
1283,CEN,Center Coast Brookfield MLP & Energy Infrastructure Fund,Financial,Closed-End Fund - Equity,USA,296.92M,-,5.94,-3.26%,"1,957,950"
1284,KRMD,"Repro Med Systems, Inc.",Healthcare,Medical Instruments & Supplies,USA,233.72M,595.00,5.95,0.00%,"173,632"
1285,TKC,Turkcell Iletisim Hizmetleri A.S.,Technology,Wireless Communications,Turkey,5.34B,12.07,5.95,1.71%,"374,615"
1286,SRF,The Cushing Energy Income Fund,Financial,Asset Management,USA,14.75M,-,5.96,1.04%,"5,863"
1287,RADA,RADA Electronic Industries Ltd.,Industrial Goods,Aerospace/Defense - Major Diversified,Israel,262.54M,-,5.96,0.17%,"99,914"
1288,DUST,Direxion Daily Gold Miners Index Bear 3X Shares,Financial,Exchange Traded Fund,USA,-,-,5.97,-0.50%,"10,186,899"
1289,DRADP,Digirad Corporation,Healthcare,Medical Appliances & Equipment,USA,-,-,6.00,0.00%,0
1290,LOV,Spark Networks SE,Technology,Internet Service Providers,USA,153.66M,-,6.00,-6.54%,"128,727"
1291,HMHC,Houghton Mifflin Harcourt Company,Services,Education & Training Services,USA,768.12M,-,6.00,-0.66%,"498,866"
1292,HEBT,"Hebron Technology Co., Ltd.",Industrial Goods,Diversified Machinery,China,98.34M,-,6.00,-0.99%,"36,977"
1293,SMDD,ProShares UltraPro Short MidCap400,Financial,Exchange Traded Fund,USA,-,-,6.00,-2.39%,"27,433"
1294,GNT,"GAMCO Natural Resources, Gold & Income Trust",Financial,Asset Management,USA,125.58M,-,6.01,0.33%,"44,821"
1295,KTCC,Key Tronic Corporation,Technology,Computer Peripherals,USA,66.59M,-,6.01,-0.83%,"3,260"
1296,CTRA,"Contura Energy, Inc.",Basic Materials,Industrial Metals & Minerals,USA,117.52M,1.54,6.03,6.35%,"286,092"
1297,SXC,"SunCoke Energy, Inc.",Basic Materials,Nonmetallic Mineral Mining,USA,528.80M,-,6.04,4.50%,"910,349"
1298,NRO,Neuberger Berman Real Estate Securities Income Fund Inc.,Financial,Asset Management,USA,286.41M,4.66,6.04,0.83%,"126,494"
1299,NSL,Nuveen Senior Income Fund,Financial,Closed-End Fund - Debt,USA,233.60M,50.84,6.05,0.33%,"809,220"
1300,SOHO,Sotherly Hotels Inc.,Financial,REIT - Hotel/Motel,USA,87.18M,-,6.05,-1.63%,"64,175"
1301,SEED,Origin Agritech Limited,Consumer Goods,Farm Products,China,19.58M,-,6.08,-3.65%,"12,015"
1302,NCV,AllianzGI Convertible & Income Fund,Financial,Closed-End Fund - Debt,USA,548.16M,-,6.09,0.16%,"621,380"
1303,DAKT,"Daktronics, Inc.",Technology,Computer Based Systems,USA,274.96M,2030.00,6.09,1.84%,"117,892"
1304,DWT,VelocityShares 3x Inverse Crude Oil ETNs linked to the S&P GSCI Crude Oil Index ER New,Financial,Exchange Traded Fund,USA,-,-,6.10,-2.87%,"12,903,347"
1305,MEET,"The Meet Group, Inc.",Technology,Internet Information Providers,USA,433.08M,43.03,6.11,-0.33%,"819,026"
1306,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,739.85M,-,6.12,0.00%,"1,146,857"
1307,DRD,DRDGOLD Limited,Basic Materials,Gold,South Africa,529.02M,557.27,6.13,-0.65%,"109,584"
1308,BKT,"BlackRock Income Trust, Inc.",Financial,Closed-End Fund - Debt,USA,391.71M,-,6.14,-0.32%,"353,328"
1309,GIM,Templeton Global Income Fund,Financial,Closed-End Fund - Debt,USA,823.64M,13.64,6.14,0.49%,"286,549"
1310,FUE,Total Return,Financial,Exchange Traded Fund,USA,-,-,6.15,5.58%,5
1311,SECO,Secoo Holding Limited,Services,"Specialty Retail, Other",China,310.51M,14.07,6.15,1.15%,"12,689"
1312,FGB,First Trust Specialty Finance and Financial Opportunities Fund,Financial,Closed-End Fund - Equity,USA,88.43M,-,6.16,-0.21%,"49,569"
1313,GAB,The Gabelli Equity Trust Inc.,Financial,Closed-End Fund - Equity,USA,1.58B,21.61,6.16,-0.16%,"452,449"
1314,MNOV,"MediciNova, Inc.",Healthcare,Biotechnology,USA,266.24M,-,6.16,0.65%,"62,566"
1315,CNX,CNX Resources Corporation,Basic Materials,Independent Oil & Gas,USA,1.17B,4.07,6.16,-3.14%,"6,370,503"
1316,OXSQ,Oxford Square Capital Corp.,Financial,Asset Management,USA,294.39M,-,6.16,-0.48%,"190,336"
1317,AXR,AMREP Corporation,Services,Business Services,USA,49.36M,-,6.17,1.48%,9
1318,INSE,"Inspired Entertainment, Inc.",Services,Gaming Activities,USA,144.32M,-,6.17,0.33%,"3,825"
1319,HOME,At Home Group Inc.,Financial,REIT - Retail,USA,397.44M,10.58,6.18,-0.48%,"760,715"
1320,CDE,"Coeur Mining, Inc.",Basic Materials,Gold,USA,1.54B,-,6.18,-0.32%,"2,538,943"
1321,CLXT,"Calyxt, Inc.",Consumer Goods,Farm Products,USA,199.74M,-,6.18,1.31%,"50,415"
1322,NYMT,"New York Mortgage Trust, Inc.",Financial,Mortgage Investment,USA,2.02B,13.01,6.18,-1.67%,"56,903,162"
1323,SILV,SilverCrest Metals Inc.,Basic Materials,Silver,Canada,662.60M,-,6.18,3.87%,"384,146"
1324,ARDS,"Aridis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,55.60M,-,6.18,1.22%,285
1325,JCS,"Communications Systems, Inc.",Technology,Communication Equipment,USA,57.38M,14.46,6.19,-0.48%,"81,191"
1326,BB,BlackBerry Limited,Technology,Communication Equipment,Canada,3.47B,-,6.19,2.31%,"6,138,244"
1327,GARS,Garrison Capital Inc.,Financial,Asset Management,USA,99.51M,-,6.20,0.00%,"70,626"
1328,TNAV,"Telenav, Inc.",Technology,Internet Software & Services,USA,236.72M,-,6.20,4.82%,"857,946"
1329,ORC,"Orchid Island Capital, Inc.",Financial,Mortgage Investment,USA,392.89M,-,6.20,2.14%,"726,553"
1330,JNCE,"Jounce Therapeutics, Inc.",Healthcare,Biotechnology,USA,218.59M,2.76,6.21,5.43%,"524,093"
1331,USX,"U.S. Xpress Enterprises, Inc.",Services,Trucking,USA,299.79M,-,6.23,2.98%,"426,345"
1332,AGI,Alamos Gold Inc.,Basic Materials,Gold,Canada,2.44B,-,6.23,1.14%,"1,331,705"
1333,ASC,Ardmore Shipping Corporation,Services,Shipping,Bermuda,219.36M,-,6.23,17.33%,"605,686"
1334,FSK,FS KKR Capital Corp.,Financial,Asset Management,USA,3.18B,3.30,6.24,0.32%,"1,494,388"
1335,TGS,Transportadora de Gas del Sur S.A.,Utilities,Gas Utilities,Argentina,717.50M,3.99,6.25,-0.95%,"307,650"
1336,DAC,Danaos Corporation,Services,Shipping,Greece,149.48M,-,6.27,8.85%,"465,253"
1337,IGD,Voya Global Equity Dividend and Premium Opportunity Fund,Financial,Closed-End Fund - Foreign,USA,608.68M,-,6.27,-0.32%,"287,242"
1338,LEU,Centrus Energy Corp.,Basic Materials,Industrial Metals & Minerals,USA,58.88M,-,6.27,-2.34%,"16,182"
1339,GFI,Gold Fields Limited,Basic Materials,Gold,South Africa,5.18B,58.06,6.27,-4.57%,"5,721,419"
1340,ENDP,Endo International plc,Healthcare,Drug Manufacturers - Other,Ireland,1.39B,-,6.28,-1.57%,"4,058,890"
1341,BPTH,"Bio-Path Holdings, Inc.",Healthcare,Biotechnology,USA,18.62M,-,6.29,0.64%,"38,290"
1342,CRWS,"Crown Crafts, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,65.02M,10.99,6.30,3.11%,"26,869"
1343,SPWH,"Sportsman's Warehouse Holdings, Inc.",Consumer Goods,Sporting Goods,USA,281.23M,12.91,6.30,1.78%,"1,129,720"
1344,CRBP,"Corbus Pharmaceuticals Holdings, Inc.",Healthcare,Biotechnology,USA,443.03M,-,6.31,0.32%,"1,059,626"
1345,CDMO,"Avid Bioservices, Inc.",Healthcare,Biotechnology,USA,357.78M,-,6.31,-0.63%,"273,557"
1346,FOSL,"Fossil Group, Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,USA,324.96M,112.68,6.31,0.48%,"1,116,026"
1347,MMT,MFS Multimarket Income Trust,Financial,Closed-End Fund - Debt,USA,404.37M,7.96,6.32,-0.16%,"109,128"
1348,MYO,"Myomo, Inc.",Healthcare,Medical Appliances & Equipment,USA,5.57M,-,6.33,-45.67%,"3,505,047"
1349,GCI,"Gannett Co., Inc.",Services,Publishing - Newspapers,USA,806.70M,-,6.35,3.59%,"1,260,128"
1350,CRMD,"CorMedix, Inc.",Healthcare,Biotechnology,USA,170.35M,-,6.38,-0.93%,"96,031"
1351,KALA,"Kala Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,231.31M,-,6.39,-2.14%,"599,959"
1352,LOAN,"Manhattan Bridge Capital, Inc.",Financial,Mortgage Investment,USA,61.76M,13.91,6.40,1.26%,"46,046"
1353,SMSI,"Smith Micro Software, Inc.",Technology,Application Software,USA,246.08M,22.22,6.40,3.73%,"871,239"
1354,REDU,RISE Education Cayman Ltd,Services,Education & Training Services,China,366.21M,19.94,6.40,0.79%,"11,736"
1355,RFIL,"RF Industries, Ltd.",Technology,Diversified Electronics,USA,66.54M,17.96,6.41,0.79%,"17,277"
1356,UBX,"Unity Biotechnology, Inc.",Healthcare,Biotechnology,USA,299.51M,-,6.43,-0.77%,"93,511"
1357,FNGD,MicroSectors FANG+ Index -3X Inverse Leveraged ETN,Financial,Exchange Traded Fund,USA,-,-,6.45,-0.85%,"525,207"
1358,SIEN,"Sientra, Inc.",Healthcare,Medical Instruments & Supplies,USA,332.69M,-,6.46,3.03%,"309,087"
1359,LIVE,Live Ventures Incorporated,Technology,Internet Information Providers,USA,11.76M,5.55,6.46,1.81%,"5,565"
1360,CIA,"Citizens, Inc.",Financial,Life Insurance,USA,347.96M,-,6.47,-0.77%,"42,298"
1361,PSLV,Sprott Physical Silver Trust,Financial,Exchange Traded Fund,Canada,1.04B,-,6.48,-0.46%,"390,150"
1362,VCNX,"Vaccinex, Inc.",Healthcare,Biotechnology,USA,99.88M,-,6.49,-0.31%,"11,208"
1363,CUBA,The Herzfeld Caribbean Basin Fund Inc.,Financial,Closed-End Fund - Equity,USA,39.87M,-,6.50,0.15%,"20,895"
1364,WTID,ProShares Daily 3x Inverse Crude ETN,Financial,Exchange Traded Fund,USA,-,-,6.50,-3.00%,"61,473"
1365,ASG,"Liberty All-Star Growth Fund, Inc.",Financial,Closed-End Fund - Equity,USA,244.05M,7.90,6.50,-1.22%,"268,994"
1366,WBAI,500.com Limited,Services,Gaming Activities,China,271.83M,-,6.50,-1.37%,"33,545"
1367,NBSE,"NeuBase Therapeutics, Inc.",Healthcare,Biotechnology,USA,104.85M,-,6.50,-0.76%,"67,734"
1368,SSSS,Sutter Rock Capital Corp.,Financial,Asset Management,USA,123.97M,28.98,6.52,2.19%,"373,748"
1369,PSEC,Prospect Capital Corporation,Financial,Asset Management,USA,2.40B,30.37,6.53,0.15%,"1,617,895"
1370,LIQT,"LiqTech International, Inc.",Industrial Goods,Pollution & Treatment Controls,Denmark,130.99M,-,6.53,0.46%,"132,048"
1371,EVF,Eaton Vance Senior Income Trust,Financial,Closed-End Fund - Debt,USA,247.64M,25.75,6.54,0.00%,"81,074"
1372,CODA,"Coda Octopus Group, Inc.",Industrial Goods,Aerospace/Defense Products & Services,USA,71.81M,13.35,6.54,-0.46%,"46,087"
1373,TREC,Trecora Resources,Basic Materials,Specialty Chemicals,USA,164.52M,364.44,6.56,0.46%,"16,980"
1374,PNNT,PennantPark Investment Corporation,Financial,Asset Management,USA,439.82M,27.91,6.56,-0.46%,"387,628"
1375,FIT,"Fitbit, Inc.",Technology,Scientific & Technical Instruments,USA,1.72B,-,6.56,-0.61%,"6,271,071"
1376,ATEC,"Alphatec Holdings, Inc.",Healthcare,Medical Instruments & Supplies,USA,406.84M,-,6.58,-1.20%,"282,129"
1377,FPI,Farmland Partners Inc.,Financial,REIT - Diversified,USA,197.93M,-,6.58,0.30%,"42,720"
1378,XES,SPDR S&P Oil & Gas Equipment & Services ETF,Financial,Exchange Traded Fund,USA,-,-,6.61,1.69%,"729,136"
1379,TCRD,"THL Credit, Inc.",Financial,Asset Management,USA,200.49M,-,6.62,0.30%,"29,313"
1380,ALIM,"Alimera Sciences, Inc.",Healthcare,Drug Manufacturers - Major,USA,32.88M,-,6.63,3.59%,"6,605"
1381,NK,"NantKwest, Inc.",Healthcare,Biotechnology,USA,651.12M,-,6.64,-0.75%,"2,245,806"
1382,LTRPA,"Liberty TripAdvisor Holdings, Inc.",Consumer Goods,"Recreational Goods, Other",USA,513.31M,77.33,6.65,5.89%,"1,246,198"
1383,CMBM,Cambium Networks Corporation,Technology,Communication Equipment,USA,175.29M,-,6.65,-6.99%,"66,749"
1384,CVU,"CPI Aerostructures, Inc.",Industrial Goods,Aerospace/Defense Products & Services,USA,81.93M,15.32,6.65,1.99%,"39,749"
1385,MFIN,Medallion Financial Corp.,Financial,Credit Services,USA,169.62M,20.65,6.67,-0.15%,"26,039"
1386,VKTX,"Viking Therapeutics, Inc.",Healthcare,Biotechnology,USA,492.98M,-,6.68,-1.18%,"650,269"
1387,MLND,"Millendo Therapeutics, Inc.",Healthcare,Biotechnology,USA,124.38M,-,6.68,-3.19%,"42,680"
1388,NML,Neuberger Berman MLP and Energy Income Fund Inc.,Financial,Asset Management,USA,378.48M,-,6.68,0.75%,"171,359"
1389,RUSS,Direxion Daily Russia Bear 3X Shares,Financial,Exchange Traded Fund,USA,-,-,6.68,-4.84%,"235,331"
1390,FWP,Forward Pharma A/S,Healthcare,Biotechnology,Denmark,41.61M,-,6.70,-4.96%,"29,303"
1391,MCN,Madison Covered Call & Equity Strategy Fund,Financial,Closed-End Fund - Equity,USA,140.76M,-,6.72,0.45%,"39,685"
1392,CALA,"Calithera Biosciences, Inc.",Healthcare,Biotechnology,USA,376.14M,-,6.73,3.54%,"289,729"
1393,QUIK,QuickLogic Corporation,Technology,Semiconductor - Integrated Circuits,USA,57.21M,-,6.73,3.86%,"45,352"
1394,TEF,"Telefonica, S.A.",Technology,Telecom Services - Foreign,Spain,35.37B,17.99,6.73,-0.15%,"1,476,047"
1395,IDYA,"IDEAYA Biosciences, Inc.",Healthcare,Biotechnology,USA,155.66M,-,6.73,0.00%,"37,374"
1396,ZNGA,Zynga Inc.,Technology,Multimedia & Graphics Software,USA,6.43B,198.24,6.74,-0.74%,"16,643,618"
1397,HLIT,Harmonic Inc.,Technology,Communication Equipment,USA,621.96M,-,6.74,-0.52%,"791,227"
1398,GTYH,GTY Technology Holdings Inc.,Conglomerates,Conglomerates,USA,352.96M,-,6.75,0.60%,"23,616"
1399,UNAM,Unico American Corporation,Financial,Property & Casualty Insurance,USA,35.90M,-,6.76,0.00%,0
1400,TELL,Tellurian Inc.,Basic Materials,Oil & Gas Drilling & Exploration,USA,1.69B,-,6.77,-0.29%,"1,186,133"
1401,SVVC,"Firsthand Technology Value Fund, Inc.",Financial,Asset Management,USA,48.60M,-,6.77,0.74%,"20,019"
1402,AWP,Aberdeen Global Premier Properties Fund,Financial,Closed-End Fund - Foreign,USA,580.77M,3.98,6.80,-0.29%,"356,016"
1403,WRTC,"Wrap Technologies, Inc.",Technology,Scientific & Technical Instruments,USA,197.40M,-,6.80,-3.95%,"195,069"
1404,ERYP,ERYTECH Pharma S.A.,Healthcare,Biotechnology,France,121.98M,-,6.80,2.88%,419
1405,LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima,Industrial Goods,General Building Materials,Argentina,811.75M,14.87,6.81,-2.85%,"355,782"
1406,CRC,California Resources Corporation,Basic Materials,Independent Oil & Gas,USA,344.11M,0.88,6.81,-1.87%,"1,536,836"
